sale_id,employee_id,customer_id,product_id,sales_channel,quantity,discount_percentage,payment_method,subtotal,discount_amount,total,year,month,day,hour
578,99,350,97,Tienda física,11,12.63,Tarjeta,329.23,41.58,287.65,2025,4,15,19
579,64,47,59,Distribuidor,7,24.13,Transferencia,961.17,231.93,729.24,2025,9,1,8
580,21,355,59,Online,7,2.08,Efectivo,961.17,19.99,941.18,2025,9,16,6
581,59,311,48,Distribuidor,13,4.59,Tarjeta,947.7,43.5,904.2,2024,7,22,19
582,70,424,169,Distribuidor,7,23.51,Transferencia,985.67,231.73,753.94,2023,1,19,0
583,51,308,13,Distribuidor,6,5.43,Efectivo,2719.56,147.67,2571.89,2024,7,24,17
584,92,144,107,Online,12,17.03,Transferencia,702.6,119.65,582.95,2025,11,8,14
585,43,269,45,Online,8,12.35,Transferencia,2059.12,254.3,1804.82,2024,11,29,4
586,83,370,89,Tienda física,16,11.25,Efectivo,10760.96,1210.61,9550.35,2024,2,21,20
587,12,124,181,Tienda física,7,24.97,Efectivo,2994.18,747.65,2246.53,2025,12,8,18
588,44,106,170,Online,7,4.06,Transferencia,1368.29,55.55,1312.74,2023,9,4,10
589,33,158,100,Online,8,6.19,Transferencia,294.4,18.22,276.18,2024,9,11,7
590,5,147,191,Online,10,22.62,Tarjeta,2508.7,567.47,1941.23,2025,9,7,21
591,27,145,155,Tienda física,17,21.37,Transferencia,13242.15,2829.85,10412.3,2025,4,4,0
592,51,120,166,Online,16,2.94,Paypal,3853.92,113.31,3740.61,2025,3,10,21
593,68,319,188,Tienda física,17,23.57,Efectivo,3995.68,941.78,3053.9,2025,5,16,7
594,14,275,7,Tienda física,4,20.93,Paypal,766.28,160.38,605.9,2025,6,16,14
595,34,92,133,Distribuidor,11,19.0,Efectivo,2110.24,400.95,1709.29,2025,11,10,19
596,78,58,45,Tienda física,1,17.79,Paypal,257.39,45.79,211.6,2023,3,24,1
597,59,439,58,Online,1,11.75,Paypal,714.71,83.98,630.73,2024,7,22,12
598,94,346,31,Online,4,18.69,Paypal,1071.84,200.33,871.51,2024,7,6,9
599,48,229,23,Distribuidor,11,3.66,Tarjeta,3319.14,121.48,3197.66,2024,10,10,22
600,12,474,170,Distribuidor,5,10.92,Tarjeta,977.35,106.73,870.62,2023,8,19,13
601,2,117,138,Online,6,11.48,Paypal,2365.02,271.5,2093.52,2025,3,6,6
602,100,318,160,Tienda física,7,0.7,Tarjeta,882.56,6.18,876.38,2024,10,4,19
603,38,279,107,Tienda física,15,4.96,Efectivo,878.25,43.56,834.69,2023,2,21,9
604,59,127,181,Online,18,23.81,Transferencia,7699.32,1833.21,5866.11,2023,4,30,11
605,38,393,158,Online,1,2.38,Paypal,181.73,4.33,177.4,2023,12,22,1
606,20,396,39,Tienda física,10,18.89,Tarjeta,7077.9,1337.02,5740.88,2024,1,11,23
607,48,129,159,Online,7,20.48,Transferencia,1584.03,324.41,1259.62,2024,8,14,6
608,40,58,82,Tienda física,17,13.01,Transferencia,2600.32,338.3,2262.02,2024,11,1,18
609,95,122,100,Online,16,15.83,Paypal,588.8,93.21,495.59,2025,2,3,2
610,81,1,2,Tienda física,14,7.46,Transferencia,5474.28,408.38,5065.9,2025,10,7,19
611,94,239,77,Online,5,22.13,Tarjeta,2123.7,469.97,1653.73,2023,4,29,18
612,27,290,12,Tienda física,6,12.61,Paypal,1073.4,135.36,938.04,2023,9,30,19
613,97,96,39,Tienda física,10,23.89,Efectivo,7077.9,1690.91,5386.99,2024,12,5,5
614,87,126,194,Distribuidor,3,18.25,Paypal,2255.61,411.65,1843.96,2025,8,13,3
615,92,118,13,Tienda física,12,8.65,Transferencia,5439.12,470.48,4968.64,2024,1,1,1
616,10,48,46,Distribuidor,3,10.12,Tarjeta,236.13,23.9,212.23,2023,12,21,16
617,91,89,155,Online,3,2.41,Paypal,2336.85,56.32,2280.53,2024,7,30,0
618,72,488,113,Online,13,17.66,Tarjeta,2571.01,454.04,2116.97,2025,9,7,5
619,72,237,17,Distribuidor,8,22.46,Tarjeta,155.68,34.97,120.71,2024,2,23,9
620,56,373,104,Tienda física,3,21.15,Efectivo,973.71,205.94,767.77,2025,7,14,14
621,94,385,98,Distribuidor,5,23.64,Tarjeta,3644.35,861.52,2782.83,2024,8,11,13
622,95,272,188,Online,1,15.21,Efectivo,235.04,35.75,199.29,2024,3,23,9
623,38,189,192,Online,12,19.48,Paypal,1727.88,336.59,1391.29,2025,1,14,17
624,84,487,88,Online,14,8.12,Efectivo,5432.0,441.08,4990.92,2023,9,24,16
625,5,192,109,Tienda física,11,10.72,Tarjeta,1286.89,137.95,1148.94,2023,4,4,3
626,56,447,163,Distribuidor,17,2.52,Transferencia,11029.77,277.95,10751.82,2024,11,9,5
627,64,69,70,Tienda física,13,21.58,Transferencia,789.23,170.32,618.91,2024,9,24,0
628,1,278,158,Tienda física,3,15.64,Transferencia,545.19,85.27,459.92,2023,10,31,10
629,40,349,199,Tienda física,3,4.35,Tarjeta,327.9,14.26,313.64,2023,1,9,15
630,68,247,74,Distribuidor,7,10.42,Transferencia,2532.46,263.88,2268.58,2024,6,1,0
631,62,451,63,Online,4,6.99,Tarjeta,2504.28,175.05,2329.23,2023,1,29,16
632,90,76,156,Tienda física,17,4.97,Transferencia,6838.25,339.86,6498.39,2023,10,28,23
633,43,154,60,Tienda física,14,20.78,Tarjeta,4940.46,1026.63,3913.83,2024,6,15,4
634,8,144,79,Online,7,9.51,Paypal,3933.02,374.03,3558.99,2023,8,16,21
635,9,435,37,Online,16,13.7,Tarjeta,9057.28,1240.85,7816.43,2025,12,21,6
636,4,485,22,Tienda física,4,24.15,Efectivo,933.88,225.53,708.35,2025,2,2,3
637,16,86,196,Online,10,17.8,Efectivo,2366.3,421.2,1945.1,2025,5,18,0
638,20,185,148,Online,14,21.6,Transferencia,7885.78,1703.33,6182.45,2023,10,30,3
639,90,285,96,Tienda física,5,7.64,Transferencia,1825.45,139.46,1685.99,2023,1,3,16
640,81,462,68,Distribuidor,9,22.23,Efectivo,2740.41,609.19,2131.22,2025,1,7,13
641,68,220,192,Online,2,15.33,Tarjeta,287.98,44.15,243.83,2025,9,11,8
642,97,69,17,Distribuidor,3,19.46,Transferencia,58.38,11.36,47.02,2025,5,26,5
643,57,47,12,Online,1,16.98,Transferencia,178.9,30.38,148.52,2023,12,15,15
644,54,497,150,Distribuidor,16,23.94,Transferencia,12408.96,2970.71,9438.25,2023,7,31,1
645,4,94,145,Tienda física,1,9.58,Tarjeta,683.14,65.44,617.7,2024,1,2,12
646,34,238,138,Online,2,3.7,Transferencia,788.34,29.17,759.17,2023,1,4,4
647,65,446,118,Distribuidor,2,4.02,Paypal,368.62,14.82,353.8,2024,7,23,19
648,43,500,193,Online,13,13.5,Efectivo,4901.78,661.74,4240.04,2024,1,9,2
649,16,453,22,Tienda física,16,22.85,Efectivo,3735.52,853.57,2881.95,2025,6,14,17
650,95,204,120,Distribuidor,15,1.19,Tarjeta,2388.6,28.42,2360.18,2023,3,9,20
651,64,400,50,Distribuidor,1,16.02,Efectivo,463.62,74.27,389.35,2024,8,10,1
652,65,218,14,Distribuidor,15,22.42,Tarjeta,10003.5,2242.78,7760.72,2024,11,26,15
653,92,474,192,Distribuidor,7,14.11,Paypal,1007.93,142.22,865.71,2024,11,15,19
654,4,432,175,Distribuidor,10,16.28,Transferencia,6496.0,1057.55,5438.45,2023,6,22,6
655,42,341,29,Online,7,12.33,Tarjeta,5382.16,663.62,4718.54,2024,1,26,19
656,25,39,164,Tienda física,7,14.36,Tarjeta,2906.47,417.37,2489.1,2024,10,17,2
657,76,100,180,Online,3,17.07,Tarjeta,1248.18,213.06,1035.12,2023,1,13,15
658,13,289,125,Online,9,19.73,Paypal,4513.32,890.48,3622.84,2023,2,23,8
659,57,254,7,Tienda física,10,22.85,Efectivo,1915.7,437.74,1477.96,2023,9,14,10
660,45,222,29,Distribuidor,4,20.86,Paypal,3075.52,641.55,2433.97,2025,9,18,2
661,58,357,139,Distribuidor,3,7.48,Paypal,1452.0,108.61,1343.39,2025,1,31,5
662,53,23,33,Distribuidor,14,7.1,Transferencia,2122.68,150.71,1971.97,2023,11,11,10
663,94,250,134,Distribuidor,11,9.97,Tarjeta,796.18,79.38,716.8,2023,5,15,21
664,13,10,111,Distribuidor,8,6.23,Tarjeta,4090.56,254.84,3835.72,2024,4,30,2
665,91,246,79,Tienda física,11,20.81,Tarjeta,6180.46,1286.15,4894.31,2023,10,12,14
666,92,325,160,Tienda física,18,13.17,Efectivo,2269.44,298.89,1970.55,2023,10,13,7
667,22,100,179,Tienda física,9,20.87,Transferencia,4450.86,928.89,3521.97,2023,6,21,11
668,14,290,58,Tienda física,16,11.84,Efectivo,11435.36,1353.95,10081.41,2023,4,21,18
669,13,180,26,Distribuidor,12,2.38,Paypal,758.04,18.04,740.0,2024,9,8,19
670,90,223,174,Online,7,6.47,Transferencia,3494.05,226.07,3267.98,2025,3,5,0
671,38,394,29,Online,4,3.6,Efectivo,3075.52,110.72,2964.8,2023,4,15,5
672,57,250,4,Tienda física,1,17.18,Transferencia,608.72,104.58,504.14,2023,5,2,16
673,20,147,99,Tienda física,11,12.41,Transferencia,4696.67,582.86,4113.81,2025,8,30,5
674,81,442,141,Online,16,2.84,Tarjeta,12158.4,345.3,11813.1,2025,8,19,7
675,51,96,39,Online,17,11.27,Transferencia,12032.43,1356.05,10676.38,2023,1,12,17
676,49,257,15,Online,5,10.08,Efectivo,2136.05,215.31,1920.74,2025,5,6,9
677,22,325,119,Online,7,8.15,Paypal,1028.3,83.81,944.49,2023,4,14,22
678,70,493,29,Distribuidor,11,3.71,Transferencia,8457.68,313.78,8143.9,2023,7,28,0
679,25,4,157,Tienda física,4,9.53,Tarjeta,2223.88,211.94,2011.94,2023,4,4,6
680,81,16,75,Tienda física,15,22.56,Tarjeta,7075.35,1596.2,5479.15,2023,11,10,5
681,35,280,116,Online,4,11.93,Efectivo,2073.28,247.34,1825.94,2024,10,12,7
682,86,336,32,Online,18,5.45,Paypal,13231.8,721.13,12510.67,2025,12,8,20
683,34,247,130,Online,7,22.64,Paypal,383.74,86.88,296.86,2025,3,28,5
684,21,258,175,Tienda física,10,2.14,Tarjeta,6496.0,139.01,6356.99,2023,6,9,18
685,50,497,84,Online,16,17.34,Tarjeta,9123.68,1582.05,7541.63,2024,9,30,14
686,9,476,22,Online,6,4.87,Efectivo,1400.82,68.22,1332.6,2023,4,9,19
687,3,384,27,Online,3,5.2,Paypal,2228.34,115.87,2112.47,2023,9,2,16
688,53,160,195,Distribuidor,18,17.65,Paypal,3102.3,547.56,2554.74,2025,1,14,1
689,88,475,81,Distribuidor,5,7.8,Efectivo,2003.4,156.27,1847.13,2023,6,7,23
690,48,340,126,Distribuidor,8,8.87,Paypal,5683.36,504.11,5179.25,2025,8,11,22
691,11,152,184,Online,13,3.32,Transferencia,6711.51,222.82,6488.69,2024,2,25,18
692,2,396,92,Online,17,23.99,Paypal,6876.16,1649.59,5226.57,2023,8,4,9
693,8,178,21,Online,13,21.04,Tarjeta,8841.69,1860.29,6981.4,2023,3,16,4
694,58,163,47,Online,7,7.72,Paypal,4024.72,310.71,3714.01,2023,10,18,14
695,90,380,101,Distribuidor,15,8.93,Tarjeta,10644.0,950.51,9693.49,2023,7,27,17
696,88,33,187,Tienda física,9,12.62,Tarjeta,5342.58,674.23,4668.35,2023,9,25,10
697,53,417,84,Distribuidor,18,21.84,Paypal,10264.14,2241.69,8022.45,2025,2,14,1
698,97,445,6,Tienda física,17,0.25,Paypal,1149.54,2.87,1146.67,2024,9,19,21
699,49,179,147,Online,13,5.48,Efectivo,3473.99,190.37,3283.62,2023,7,27,22
700,87,427,185,Distribuidor,4,6.2,Transferencia,1117.48,69.28,1048.2,2024,12,12,5
701,51,101,197,Tienda física,17,18.18,Paypal,8725.25,1586.25,7139.0,2023,4,14,23
702,13,268,131,Online,12,10.32,Paypal,7772.28,802.1,6970.18,2025,7,22,13
703,89,323,1,Distribuidor,13,6.15,Efectivo,3359.72,206.62,3153.1,2023,5,16,18
704,25,65,58,Distribuidor,11,16.98,Tarjeta,7861.81,1334.94,6526.87,2025,9,23,3
705,68,417,124,Online,10,7.02,Paypal,2763.1,193.97,2569.13,2024,10,9,0
706,86,168,166,Online,1,3.66,Efectivo,240.87,8.82,232.05,2024,10,1,19
707,25,330,15,Online,18,7.91,Transferencia,7689.78,608.26,7081.52,2025,6,1,5
708,54,43,162,Distribuidor,4,18.45,Paypal,563.0,103.87,459.13,2024,6,2,13
709,65,44,189,Distribuidor,12,6.49,Paypal,3829.32,248.52,3580.8,2024,9,13,8
710,49,285,163,Distribuidor,2,2.47,Transferencia,1297.62,32.05,1265.57,2024,7,20,12
711,49,397,64,Tienda física,17,20.14,Transferencia,12050.11,2426.89,9623.22,2025,10,27,6
712,68,12,25,Online,18,7.13,Tarjeta,5971.5,425.77,5545.73,2023,3,12,23
713,97,95,24,Online,17,18.27,Tarjeta,8282.74,1513.26,6769.48,2023,3,21,11
714,45,302,12,Tienda física,18,10.64,Tarjeta,3220.2,342.63,2877.57,2024,5,16,21
715,99,386,18,Tienda física,12,4.49,Efectivo,4629.48,207.86,4421.62,2024,5,11,12
716,14,253,15,Online,18,19.74,Paypal,7689.78,1517.96,6171.82,2024,3,19,10
717,3,499,27,Distribuidor,6,11.31,Paypal,4456.68,504.05,3952.63,2023,4,1,15
718,1,242,72,Distribuidor,2,17.34,Paypal,1352.98,234.61,1118.37,2023,3,16,22
719,4,35,60,Online,16,23.76,Tarjeta,5646.24,1341.55,4304.69,2024,8,9,18
720,68,215,174,Online,8,7.94,Efectivo,3993.2,317.06,3676.14,2024,5,6,16
721,100,337,145,Tienda física,13,12.59,Efectivo,8880.82,1118.1,7762.72,2024,2,25,22
722,65,90,93,Online,17,16.18,Tarjeta,1818.66,294.26,1524.4,2025,1,23,16
723,11,264,53,Distribuidor,7,14.88,Transferencia,1387.4,206.45,1180.95,2024,4,16,20
724,94,93,8,Distribuidor,11,20.75,Efectivo,6274.62,1301.98,4972.64,2024,10,2,16
725,95,410,79,Online,10,7.44,Paypal,5618.6,418.02,5200.58,2025,4,1,22
726,26,458,27,Tienda física,17,23.72,Tarjeta,12627.26,2995.19,9632.07,2023,8,4,5
727,90,90,174,Tienda física,6,19.37,Tarjeta,2994.9,580.11,2414.79,2025,6,3,22
728,65,418,50,Tienda física,7,13.93,Efectivo,3245.34,452.08,2793.26,2023,3,21,13
729,14,115,199,Distribuidor,16,11.27,Efectivo,1748.8,197.09,1551.71,2025,6,29,19
730,9,105,131,Online,6,9.47,Transferencia,3886.14,368.02,3518.12,2024,11,3,18
731,21,391,93,Distribuidor,15,3.61,Efectivo,1604.7,57.93,1546.77,2023,10,20,11
732,45,196,192,Online,9,17.38,Tarjeta,1295.91,225.23,1070.68,2024,3,10,0
733,1,314,172,Distribuidor,3,11.97,Paypal,2343.42,280.51,2062.91,2023,5,9,19
734,43,114,181,Online,18,8.22,Transferencia,7699.32,632.88,7066.44,2024,2,22,5
735,51,493,24,Online,14,10.54,Efectivo,6821.08,718.94,6102.14,2025,5,8,12
736,91,75,60,Distribuidor,17,14.68,Paypal,5999.13,880.67,5118.46,2025,11,4,21
737,88,413,122,Distribuidor,2,10.65,Transferencia,385.14,41.02,344.12,2024,6,22,21
738,81,376,131,Online,3,11.22,Efectivo,1943.07,218.01,1725.06,2023,5,4,9
739,87,420,148,Online,5,2.92,Paypal,2816.35,82.24,2734.11,2025,6,19,20
740,57,217,46,Distribuidor,6,19.32,Efectivo,472.26,91.24,381.02,2023,4,28,0
741,95,277,15,Tienda física,1,9.22,Paypal,427.21,39.39,387.82,2023,9,15,17
742,73,249,153,Distribuidor,3,14.46,Efectivo,90.87,13.14,77.73,2023,12,8,1
743,43,164,199,Tienda física,12,5.7,Paypal,1311.6,74.76,1236.84,2023,6,16,18
744,34,394,17,Online,16,12.79,Efectivo,311.36,39.82,271.54,2025,8,10,18
745,79,357,126,Tienda física,6,10.75,Transferencia,4262.52,458.22,3804.3,2024,8,18,13
746,70,457,84,Distribuidor,1,0.96,Transferencia,570.23,5.47,564.76,2024,8,8,0
747,42,408,9,Online,14,16.38,Transferencia,5598.74,917.07,4681.67,2023,8,4,6
748,68,192,166,Tienda física,1,7.84,Tarjeta,240.87,18.88,221.99,2025,3,2,2
749,20,227,176,Distribuidor,9,13.42,Transferencia,4033.62,541.31,3492.31,2025,12,24,8
750,97,177,188,Tienda física,3,23.57,Transferencia,705.12,166.2,538.92,2025,3,6,7
751,12,99,63,Distribuidor,8,23.93,Transferencia,5008.56,1198.55,3810.01,2024,8,26,20
752,73,496,117,Distribuidor,13,3.27,Tarjeta,8382.27,274.1,8108.17,2023,11,2,5
753,58,36,130,Tienda física,9,0.99,Tarjeta,493.38,4.88,488.5,2023,12,20,14
754,58,466,88,Online,9,7.84,Transferencia,3492.0,273.77,3218.23,2025,9,2,23
755,22,497,72,Online,16,22.16,Efectivo,10823.84,2398.56,8425.28,2025,12,5,20
756,54,487,139,Online,1,10.14,Transferencia,484.0,49.08,434.92,2025,1,25,9
757,11,96,64,Online,10,11.29,Paypal,7088.3,800.27,6288.03,2025,1,5,8
758,10,152,72,Distribuidor,15,16.76,Paypal,10147.35,1700.7,8446.65,2023,1,27,2
759,13,151,21,Distribuidor,2,21.57,Efectivo,1360.26,293.41,1066.85,2025,2,26,22
760,4,190,18,Distribuidor,5,10.15,Transferencia,1928.95,195.79,1733.16,2025,10,4,19
761,10,224,64,Tienda física,16,15.7,Paypal,11341.28,1780.58,9560.7,2023,9,8,2
762,21,37,82,Online,4,16.61,Transferencia,611.84,101.63,510.21,2024,9,24,23
763,56,268,110,Tienda física,14,16.88,Efectivo,6305.32,1064.34,5240.98,2025,9,3,15
764,1,369,95,Distribuidor,12,8.93,Efectivo,1763.4,157.47,1605.93,2023,10,3,2
765,33,183,166,Distribuidor,4,17.41,Efectivo,963.48,167.74,795.74,2023,1,15,8
766,3,13,32,Tienda física,15,3.99,Efectivo,11026.5,439.96,10586.54,2025,8,17,11
767,64,279,11,Tienda física,5,8.08,Paypal,3531.05,285.31,3245.74,2024,3,3,13
768,2,217,45,Online,12,19.28,Tarjeta,3088.68,595.5,2493.18,2025,7,12,20
769,48,355,33,Online,19,17.24,Transferencia,2880.78,496.65,2384.13,2024,1,6,8
770,19,361,102,Distribuidor,14,7.85,Transferencia,5709.9,448.23,5261.67,2024,11,17,5
771,49,286,169,Distribuidor,12,3.38,Paypal,1689.72,57.11,1632.61,2025,12,30,8
772,88,273,136,Tienda física,1,23.88,Efectivo,436.13,104.15,331.98,2025,10,2,2
773,38,369,11,Tienda física,17,15.17,Tarjeta,12005.57,1821.24,10184.33,2024,7,31,7
774,43,62,179,Tienda física,11,23.8,Transferencia,5439.94,1294.71,4145.23,2024,2,1,1
775,1,84,88,Tienda física,1,5.98,Paypal,388.0,23.2,364.8,2025,7,28,23
776,35,368,41,Tienda física,11,18.67,Efectivo,1424.72,266.0,1158.72,2025,12,25,19
777,99,217,145,Online,1,1.81,Paypal,683.14,12.36,670.78,2025,10,23,20
778,79,342,76,Tienda física,5,7.84,Paypal,2811.25,220.4,2590.85,2023,9,15,21
779,89,397,121,Tienda física,10,14.69,Transferencia,4410.8,647.95,3762.85,2025,3,4,7
780,42,187,46,Distribuidor,1,14.77,Tarjeta,78.71,11.63,67.08,2024,8,21,0
781,43,19,160,Online,14,10.5,Transferencia,1765.12,185.34,1579.78,2024,5,30,11
782,91,177,80,Tienda física,18,10.0,Tarjeta,13081.14,1308.11,11773.03,2025,7,28,0
783,11,100,54,Online,4,16.09,Transferencia,1966.08,316.34,1649.74,2024,8,4,15
784,99,396,86,Distribuidor,19,16.41,Paypal,10685.41,1753.48,8931.93,2023,5,20,12
785,51,445,92,Online,3,3.08,Transferencia,1213.44,37.37,1176.07,2023,11,11,0
786,92,233,148,Online,6,6.78,Tarjeta,3379.62,229.14,3150.48,2023,10,14,13
787,66,403,161,Distribuidor,13,3.35,Tarjeta,3547.31,118.83,3428.48,2025,12,4,13
788,76,76,168,Online,6,16.26,Transferencia,2217.78,360.61,1857.17,2024,6,16,12
789,62,265,160,Distribuidor,14,4.5,Efectivo,1765.12,79.43,1685.69,2024,5,11,12
790,10,455,97,Tienda física,6,8.73,Transferencia,179.58,15.68,163.9,2023,5,14,21
791,42,284,2,Tienda física,11,23.72,Paypal,4301.22,1020.25,3280.97,2023,5,15,23
792,92,206,33,Tienda física,14,2.83,Tarjeta,2122.68,60.07,2062.61,2023,4,16,10
793,84,223,158,Distribuidor,10,1.17,Tarjeta,1817.3,21.26,1796.04,2024,10,16,7
794,45,384,161,Online,3,2.99,Paypal,818.61,24.48,794.13,2023,5,13,19
795,57,52,77,Online,16,21.92,Tarjeta,6795.84,1489.65,5306.19,2024,8,16,22
796,86,339,116,Tienda física,14,18.85,Tarjeta,7256.48,1367.85,5888.63,2023,11,16,3
797,3,367,154,Tienda física,4,10.47,Transferencia,1003.8,105.1,898.7,2023,11,12,1
798,78,144,150,Online,12,4.58,Efectivo,9306.72,426.25,8880.47,2025,1,29,1
799,58,373,103,Online,16,8.53,Efectivo,10952.96,934.29,10018.67,2024,4,10,11
800,5,69,194,Online,11,4.6,Transferencia,8270.57,380.45,7890.12,2023,7,14,9
801,84,99,166,Online,13,18.92,Paypal,3131.31,592.44,2538.87,2023,9,11,16
802,40,396,103,Online,8,16.21,Tarjeta,5476.48,887.74,4588.74,2025,7,29,22
803,38,25,90,Online,14,15.43,Tarjeta,2820.72,435.24,2385.48,2024,12,21,13
804,33,436,174,Tienda física,19,13.77,Efectivo,9483.85,1305.93,8177.92,2023,4,21,15
805,14,379,122,Tienda física,12,13.61,Paypal,2310.84,314.51,1996.33,2025,7,23,23
806,43,469,143,Online,5,14.57,Transferencia,888.6,129.47,759.13,2024,10,17,3
807,95,484,106,Online,13,2.0,Transferencia,2946.84,58.94,2887.9,2023,5,3,10
808,2,53,119,Tienda física,16,17.59,Efectivo,2350.4,413.44,1936.96,2025,3,1,21
809,83,151,172,Tienda física,8,11.76,Paypal,6249.12,734.9,5514.22,2023,12,1,2
810,20,144,49,Online,13,14.59,Efectivo,7081.49,1033.19,6048.3,2023,7,1,14
811,81,57,104,Online,1,0.54,Efectivo,324.57,1.75,322.82,2024,6,11,3
812,9,39,61,Online,13,13.78,Efectivo,9002.5,1240.54,7761.96,2025,1,23,1
813,21,109,195,Tienda física,7,3.59,Efectivo,1206.45,43.31,1163.14,2025,12,9,23
814,11,181,123,Distribuidor,4,4.91,Transferencia,595.68,29.25,566.43,2025,10,3,5
815,70,42,134,Distribuidor,9,18.04,Efectivo,651.42,117.52,533.9,2023,7,29,23
816,79,186,9,Online,10,24.6,Tarjeta,3999.1,983.78,3015.32,2024,12,20,11
817,45,423,6,Tienda física,17,19.23,Paypal,1149.54,221.06,928.48,2025,7,20,19
818,73,398,73,Online,11,22.88,Tarjeta,5268.23,1205.37,4062.86,2025,2,2,17
819,92,223,103,Online,13,18.72,Transferencia,8899.28,1665.95,7233.33,2023,7,19,15
820,99,122,160,Tienda física,1,4.4,Paypal,126.08,5.55,120.53,2025,10,16,0
821,81,133,41,Online,2,6.32,Paypal,259.04,16.37,242.67,2024,6,21,20
822,5,163,114,Distribuidor,4,15.11,Transferencia,1929.52,291.55,1637.97,2023,1,2,16
823,56,215,8,Distribuidor,18,7.52,Efectivo,10267.56,772.12,9495.44,2025,7,21,8
824,8,221,72,Distribuidor,10,7.88,Efectivo,6764.9,533.07,6231.83,2023,3,1,21
825,57,235,178,Tienda física,1,5.72,Tarjeta,106.89,6.11,100.78,2024,12,9,0
826,62,331,92,Distribuidor,2,21.98,Efectivo,808.96,177.81,631.15,2023,10,19,11
827,25,146,62,Tienda física,5,12.01,Paypal,1314.65,157.89,1156.76,2025,3,19,22
828,45,239,84,Online,16,22.68,Efectivo,9123.68,2069.25,7054.43,2024,8,15,23
829,43,76,62,Tienda física,1,9.03,Efectivo,262.93,23.74,239.19,2024,10,23,16
830,51,9,111,Distribuidor,16,11.58,Paypal,8181.12,947.37,7233.75,2023,1,11,2
831,42,74,127,Online,11,7.21,Paypal,6864.99,494.97,6370.02,2024,8,15,22
832,84,442,7,Distribuidor,2,22.77,Paypal,383.14,87.24,295.9,2023,4,29,13
833,53,492,84,Distribuidor,12,22.47,Tarjeta,6842.76,1537.57,5305.19,2024,4,19,5
834,92,401,132,Distribuidor,7,9.9,Transferencia,2407.79,238.37,2169.42,2023,6,16,3
835,94,253,134,Tienda física,17,4.9,Transferencia,1230.46,60.29,1170.17,2024,12,7,19
836,44,230,58,Distribuidor,1,21.24,Transferencia,714.71,151.8,562.91,2024,4,22,3
837,58,7,22,Online,8,10.66,Tarjeta,1867.76,199.1,1668.66,2023,12,17,2
838,99,174,154,Distribuidor,8,15.42,Transferencia,2007.6,309.57,1698.03,2025,1,16,6
839,14,141,127,Online,16,8.29,Efectivo,9985.44,827.79,9157.65,2023,10,2,0
840,100,168,3,Distribuidor,1,24.14,Efectivo,111.65,26.95,84.7,2023,6,16,3
841,89,170,127,Online,2,5.55,Paypal,1248.18,69.27,1178.91,2025,10,18,2
842,92,393,41,Distribuidor,15,4.17,Tarjeta,1942.8,81.01,1861.79,2023,11,4,8
843,57,434,188,Tienda física,17,0.75,Transferencia,3995.68,29.97,3965.71,2025,12,13,23
844,42,283,106,Distribuidor,13,19.13,Paypal,2946.84,563.73,2383.11,2023,5,9,12
845,1,122,14,Tienda física,15,5.94,Paypal,10003.5,594.21,9409.29,2024,8,29,14
846,13,194,12,Distribuidor,7,14.87,Paypal,1252.3,186.22,1066.08,2023,12,30,16
847,62,5,87,Distribuidor,19,20.45,Paypal,9605.26,1964.28,7640.98,2023,4,24,1
848,91,29,12,Online,7,15.26,Transferencia,1252.3,191.1,1061.2,2023,7,16,23
849,50,165,141,Distribuidor,10,12.12,Tarjeta,7599.0,921.0,6678.0,2023,9,9,21
850,54,422,25,Distribuidor,8,14.07,Transferencia,2654.0,373.42,2280.58,2023,5,31,8
851,86,339,45,Distribuidor,13,17.41,Paypal,3346.07,582.55,2763.52,2025,6,22,4
852,62,136,122,Online,15,1.56,Transferencia,2888.55,45.06,2843.49,2023,5,3,4
853,40,496,147,Distribuidor,12,6.03,Paypal,3206.76,193.37,3013.39,2024,2,19,10
854,42,365,55,Online,3,22.27,Tarjeta,1468.32,326.99,1141.33,2024,9,19,5
855,10,321,100,Tienda física,5,20.83,Paypal,184.0,38.33,145.67,2024,1,8,18
856,65,342,173,Online,16,16.41,Paypal,10339.68,1696.74,8642.94,2023,4,25,14
857,42,500,136,Tienda física,8,11.41,Tarjeta,3489.04,398.1,3090.94,2023,6,28,21
858,22,145,119,Distribuidor,18,13.73,Paypal,2644.2,363.05,2281.15,2023,4,12,11
859,99,327,53,Online,14,12.11,Tarjeta,2774.8,336.03,2438.77,2023,10,4,17
860,8,217,183,Distribuidor,12,1.56,Efectivo,3735.36,58.27,3677.09,2024,9,11,17
861,75,301,32,Distribuidor,10,21.66,Efectivo,7351.0,1592.23,5758.77,2025,6,27,1
862,3,132,51,Distribuidor,7,6.57,Paypal,4581.01,300.97,4280.04,2023,5,10,13
863,16,292,44,Online,18,11.89,Tarjeta,10107.54,1201.79,8905.75,2023,6,12,8
864,64,70,82,Tienda física,19,19.91,Paypal,2906.24,578.63,2327.61,2025,3,8,10
865,73,252,198,Online,3,23.74,Paypal,1527.93,362.73,1165.2,2023,4,11,19
866,81,415,146,Tienda física,3,4.93,Efectivo,1370.19,67.55,1302.64,2024,1,12,20
867,65,275,150,Distribuidor,2,14.35,Paypal,1551.12,222.59,1328.53,2025,3,11,19
868,97,445,37,Distribuidor,17,16.71,Tarjeta,9623.36,1608.06,8015.3,2023,4,15,0
